JupiterExpress_OH.EarthMJ2000Eq.X   JupiterExpress_OH.EarthMJ2000Eq.Y   JupiterExpress_OH.EarthMJ2000Eq.Z   JupiterExpress.ElapsedSecs   
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  56134419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  56220819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  56307219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  56393619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  56480019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  56566419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  56652819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  56739219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  56825619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  56912019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  56998419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  57084819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  57171219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  57257619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  57344019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  57430419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  57516819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  57603219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  57689619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  57776019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  57862419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  57948819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58035219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58121619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58208019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58294419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58380819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58467219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58553619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58640019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58726419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58812819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58899219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  58985619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  59072019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  59158419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  59244819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  59331219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  59417619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  59504019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  59590419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  59676819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  59763219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  59849619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  59936019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60022419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60108819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60195219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60281619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60368019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60454419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60540819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60627219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60713619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60800019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60886419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  60972819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  61059219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  61145619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  61232019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  61318419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  61404819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  61491219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  61577619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  61664019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  61750419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  61836819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  61923219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62009619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62096019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62182419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62268819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62355219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62441619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62528019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62614419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62700819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62787219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62873619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  62960019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63046419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63132819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63219219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63305619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63392019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63478419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63564819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63651219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63737619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63824019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63910419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  63996819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  64083219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  64169619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  64256019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  64342419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  64428819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  64515219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  64601619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  64688019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  64774419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  64860819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  64947219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65033619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65120019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65206419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65292819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65379219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65465619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65552019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65638419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65724819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65811219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65897619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  65984019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  66070419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  66156819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  66243219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  66329619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  66416019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  66502419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  66588819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  66675219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  66761619.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  66848019.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  66934419.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67020819.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67107219.46129217            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67193619.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67280019.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67366419.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67452819.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67539219.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67625619.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67712019.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67798419.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67884819.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  67971219.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  68057619.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  68144019.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  68230419.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  68316819.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  68403219.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  68489619.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  68576019.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  68662419.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  68748819.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  68835219.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  68921619.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69008019.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69094419.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69180819.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69267219.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69353619.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69440019.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69526419.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69612819.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69699219.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69785619.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69872019.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  69958419.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  70044819.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  70131219.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  70217619.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  70304019.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  70390419.46129216            
-1019.860567583679                  -6850.100901500838                  -1118.721550712235                  70416000                     
2407.537157349936                   4515.507367082237                   -5483.061011315252                  70416000                     
1739.911523185845                   4333.124321064931                   -5909.014277081441                  70416000                     
932.0940943781901                   4095.482211466622                   -6393.490759506197                  70416000                     
172.6213438308198                   3856.193813277554                   -6820.04248416783                   70416000                     
-588.1440947892768                  3602.298916256036                   -7221.431466773886                  70416000                     
-1403.413428029841                  3315.870046556826                   -7625.424863098661                  70416000                     
-2327.548828825805                  2975.160490292356                   -8054.135454205946                  70416000                     
-3214.963157722458                  2633.875000691005                   -8440.081504893415                  70416000                     
-4094.495063126101                  2283.730353889389                   -8800.926073443748                  70416000                     
-5003.945810011726                  1910.863563999479                   -9154.341804039126                  70416000                     
-6097.504535132853                  1450.033696518181                   -9556.56015470539                   70416000                     
-7144.135031943329                  998.1391367738064                   -9921.76679032446                   70416000                     
-8409.63237306892                   439.9263832905975                   -10341.81096128424                  70416000                     
-9761.911812551059                  -168.3883367650083                  -10769.12558930985                  70416000                     
-11220.23786422797                  -835.547972824652                   -11209.66057331965                  70416000                     
-12810.85573593367                  -1573.871061244088                  -11670.7784147956                   70416000                     
-14564.89107434637                  -2398.349026715898                  -12160.51408828175                  70416000                     
-16513.13800970924                  -3324.14824693232                   -12686.20752546422                  70416000                     
-18675.64333897701                  -4361.458043131858                  -13252.06182195645                  70416000                     
-21056.48167082044                  -5512.666883744327                  -13858.35418383658                  70416000                     
-23661.32522745292                  -6780.688288396553                  -14506.21894675985                  70416000                     
-26511.26586652009                  -8175.84125295286                   -15200.80869229406                  70416000                     
-29639.39877706768                  -9714.385635548246                  -15950.0833955957                   70416000                     
-33086.3132877635                   -11416.38781439422                  -16763.57846681445                  70416000                     
-36898.60626791022                  -13304.99904809273                  -17652.03135866201                  70416000                     
-41129.55682351671                  -15406.78455077719                  -18627.54824064076                  70416000                     
-45839.67585953604                  -17751.99157128137                  -19703.73969115221                  70416000                     
-51097.93653935185                  -20375.15783098177                  -20896.00953013602                  70416000                     
-56983.3602357851                   -23315.90135160194                  -22221.91688634297                  70416000                     
-63586.66658630405                  -26619.74576218279                  -23701.54642752692                  70416000                     
-71012.14658382977                  -30339.05929896563                  -25357.92474135149                  70416000                     
-79380.34078611237                  -34534.39905738914                  -27217.61270659941                  70416000                     
-88830.45697285274                  -39275.72673347372                  -29311.23610998565                  70416000                     
-99523.71605766496                  -44644.09088701305                  -31674.22046309353                  70416000                     
-111647.2466525401                  -50733.5860883025                   -34347.6444348829                   70416000                     
-125418.475514123                   -57653.56220642065                  -37379.2006925521                   70416000                     
-141090.5214758323                  -65531.33875140925                  -40824.37617757728                  70416000                     
-158958.7360127623                  -74515.49650436219                  -44747.88277684354                  70416000                     
-179368.2611438386                  -84779.6814992991                   -49225.30986385512                  70416000                     
-200676.691436607                   -95497.75602344028                  -53896.6263803797                   70416000                     
-221936.0841243795                  -106192.5021553515                  -58554.75886244427                  70416000                     
-243155.4245929683                  -116868.0885538602                  -63202.31582468779                  70416000                     
-264341.4250078383                  -127527.6535515661                  -67841.20161632051                  70416000                     
-285499.2336843216                  -138173.619741902                   -72472.84877454468                  70416000                     
-306632.8872190959                  -148807.8968004061                  -77098.36191050362                  70416000                     
-327745.6099203022                  -159432.0170897704                  -81718.61066298604                  70416000                     
-348840.0185978765                  -170047.2291522043                  -86334.29191218759                  70416000                     
-369918.266525456                   -180654.5638850377                  -90945.97268970346                  70416000                     
-390982.1470689374                  -191254.8824603757                  -95554.12054923907                  70416000                     
-412033.1698401692                  -201848.9117236676                  -100159.125550737                   70416000                     
-433072.6176880279                  -212437.2708068761                  -104761.3164906445                  70416000                     
-454101.5900430858                  -223020.4914520278                  -109360.9730950841                  70416000                     
-475121.036362514                   -233599.0337503999                  -113958.3353235734                  70416000                     
-496131.7822731412                  -244173.2984860542                  -118553.6105676309                  70416000                     
-517134.5502478048                  -254743.6369274126                  -123146.9792910193                  70416000                     
-538129.9761331911                  -265310.358675523                   -127738.5994996102                  70416000                     
-559118.6224905292                  -275873.7380146401                  -132328.610320666                   70416000                     
-580100.9894600286                  -286434.0190958176                  -136917.1348962977                  70416000                     
-601077.5236814397                  -296991.4202019787                  -141504.2827429698                  70416000                     
-622048.6256740878                  -307546.1372832751                  -146090.1516910828                  70416000                     
-643014.6559852784                  -318098.3469077336                  -150674.8294912356                  70416000                     
-663975.940345988                   -328648.2087396276                  -155258.3951536237                  70416000                     
-684932.7740203391                  -339195.8676335473                  -159840.9200720697                  70416000                     
-705885.4254956903                  -349741.4554135912                  -164422.4689729512                  70416000                     
-726834.1396298748                  -360285.0923928822                  -169003.1007207721                  70416000                     
-747779.140348758                   -370826.888677638                   -173582.8690056076                  70416000                     
-768720.6329691386                  -381366.9452914709                  -178161.8229326185                  70416000                     
-789658.8062077997                  -391905.3551488795                  -182740.0075299141                  70416000                     
-810593.8339262949                  -402442.2039015935                  -187317.4641879725                  70416000                     
-831525.8766521463                  -412977.5706772066                  -191894.2310413944                  70416000                     
-852455.0829100044                  -423511.52872615                    -196470.3433018448                  70416000                     
-873381.5903905854                  -434044.1459903377                  -201045.8335494845                  70416000                     
-877067.6135218546                  -435899.3770637679                  -201851.7634098805                  70416000                     
JupiterExpress_OH.EarthMJ2000Eq.X   JupiterExpress_OH.EarthMJ2000Eq.Y   JupiterExpress_OH.EarthMJ2000Eq.Z   
-877067.6135218546                  -435899.3770637679                  -201851.7634098805                  
-877532.6078805774                  -436133.4158286452                  -201953.43197795                    70416000                     
-879034.2238612175                  -436889.20283629                    -202281.7526541352                  70416000                     
-883675.9785868376                  -439225.4783770144                  -203296.6510548666                  70416000                     
-897883.3527734131                  -446376.3630624563                  -206403.0507938191                  70416000                     
-940011.2232395411                  -467580.840431571                   -215614.3802553043                  70416000                     
-1066193.617814884                  -531098.1610462219                  -243206.0730922297                  70416000                     
-1476922.901382789                  -737898.7578338534                  -333033.5856856704                  70416000                     
-2145695.466098785                  -1074740.642641634                  -479325.9247886315                  70416000                     
-2813653.421700716                  -1411213.931383446                  -625430.2418223172                  70416000                     
-3480637.32953994                   -1747080.212303072                  -771241.9696255252                  70416000                     
-4146523.622610986                  -2082079.103111982                  -916648.5447972864                  70416000                     
-4811226.758358702                  -2415933.463656813                  -1061531.710435726                  70416000                     
-5474700.073609829                  -2748354.8957932                    -1205769.825873889                  70416000                     
-6136935.312272057                  -3079049.240218773                  -1349240.058743112                  70416000                     
-6797960.828006193                  -3407721.767835125                  -1491820.332657993                  70416000                     
-7457838.531438768                  -3734081.703916907                  -1633390.885350876                  70416000                     
-8116659.814280957                  -4057845.670779377                  -1773835.285678536                  70416000                     
-8774540.924650952                  -4378739.684713319                  -1913040.80256179                   70416000                     
-9431618.4782141                    -4696499.562314779                  -2050898.131793484                  70416000                     
-10088045.81920816                  -5010869.939709052                  -2187300.636259764                  70416000                     
-10743990.72422332                  -5321602.437285468                  -2322143.372069173                  70416000                     
-11399634.54980119                  -5628453.650165737                  -2455322.196805596                  70416000                     
-12055172.54344612                  -5931183.552068561                  -2586733.179609574                  70416000                     
-12710814.82080741                  -6229554.643617973                  -2716272.403210789                  70416000                     
-13366787.49765389                  -6523331.891086683                  -2843836.126388721                  70416000                     
-14023333.59361668                  -6812283.292837739                  -2969321.199812643                  70416000                     
-14680713.50341459                  -7096180.809228182                  -3092625.60289504                   70416000                     
-15339204.99673373                  -7374801.377282307                  -3213648.979367569                  70416000                     
-15999102.83664042                  -7647927.768250898                  -3332293.077365324                  70416000                     
-16660718.20214738                  -7915349.109889537                  -3448462.035945442                  70416000                     
-17324378.17274074                  -8176860.980437309                  -3562062.502755437                  70416000                     
-17990425.57927202                  -8432265.095889688                  -3673003.62018539                   70416000                     
-18659219.52367711                  -8681368.76387085                   -3781196.980796404                  70416000                     
-19331136.77853793                  -8923984.452889957                  -3886556.717609081                  70416000                     
-20006574.06113859                  -9159929.971443258                  -3988999.935115192                  70416000                     
-20685950.85044868                  -9389029.775811166                  -4088447.665736064                  70416000                     
-21369712.08284809                  -9611117.744139366                  -4184826.4285216                    70416000                     
-22058329.89616077                  -9826041.373846374                  -4278070.291400932                  70416000                     
-22752303.7240046                   -10033666.91898477                  -4368123.16651202                   70416000                     
-23452158.44691502                  -10233884.69714535                  -4454940.986838266                  70416000                     
-24158440.78686702                  -10426613.79476193                  -4538493.458445635                  70416000                     
-24871714.46274391                  -10611805.64308024                  -4618765.216686886                  70416000                     
-25592554.7080299                   -10789446.25562692                  -4695756.356548306                  70416000                     
-26321542.65192893                  -10959557.15576486                  -4769482.397504557                  70416000                     
-27059259.91523191                  -11122195.12739523                  -4839973.772702377                  70416000                     
-27806283.67111278                  -11277450.93839341                  -4907274.929459475                  70416000                     
-28563182.38525888                  -11425447.19216797                  -4971443.126910964                  70416000                     
-29330512.43335921                  -11566335.50547352                  -5032547.032754565                  70416000                     
-30108815.73899063                  -11700293.28346522                  -5090665.246074768                  70416000                     
-30898618.458022                    -11827520.42008769                  -5145884.885769071                  70416000                     
-31700430.58342999                  -11948236.24436457                  -5198300.366312824                  70416000                     
-32514746.21421185                  -12062676.94726904                  -5248012.434228451                  70416000                     
-33342044.17236456                  -12171093.58733913                  -5295127.475889182                  70416000                     
-34182788.67516753                  -12273750.63276163                  -5339757.050902599                  70416000                     
-35037429.85520926                  -12370924.89320686                  -5382017.569919249                  70416000                     
-35906404.03311753                  -12462904.64142588                  -5422030.024304319                  70416000                     
-36790133.76074055                  -12549988.71783815                  -5459919.683125157                  70416000                     
-37689027.7540679                   -12632485.43931552                  -5495815.694312153                  70416000                     
-38603480.92508861                  -12710711.19169483                  -5529850.559715414                  70416000                     
-39533874.79774278                  -12784988.67995453                  -5562159.50022872                   70416000                     
-40480578.63658327                  -12855644.95623578                  -5592879.791949654                  70416000                     
-41443951.58066741                  -12923009.54841834                  -5622150.23487833                   70416000                     
-42424345.89095604                  -12987413.23683015                  -5650110.991372086                  70416000                     
-43422111.04127759                  -13049188.1659706                   -5676904.053427098                  70416000                     
-44437597.87500805                  -13108669.86798211                  -5702674.504046135                  70416000                     
-45471161.64946511                  -13166201.30081674                  -5727572.503674679                  70416000                     
-46523162.82198775                  -13222138.27552443                  -5751755.633845645                  70416000                     
-47593965.03656989                  -13276855.03503645                  -5775391.033941323                  70416000                     
-48683930.68708846                  -13330748.64876496                  -5798656.81341202                   70416000                     
-49793415.14406329                  -13384241.37049429                  -5821742.489541908                  70416000                     
-50922760.88418111                  -13437780.84412014                  -5844848.520878986                  70416000                     
-52072292.41843534                  -13491838.60877717                  -5868185.208936159                  70416000                     
-53242312.40223393                  -13546907.55587393                  -5891971.275501551                  70416000                     
-54433098.9157939                   -13603498.89729751                  -5916432.346766649                  70416000                     
-55644903.72381681                  -13662138.99824258                  -5941799.473114202                  70416000                     
-56877951.31092671                  -13723366.25110833                  -5968307.738763066                  70416000                     
-58132438.54814336                  -13787728.07207083                  -5996194.981591657                  70416000                     
-59408534.89998171                  -13855778.07937346                  -6025700.639112353                  70416000                     
-60706383.09746623                  -13928073.52234421                  -6057064.742039001                  70416000                     
-62026100.18156183                  -14005173.03561223                  -6090527.077097841                  70416000                     
-63367778.78781655                  -14087634.7718675                   -6126326.528765243                  70416000                     
-64731488.52328348                  -14176014.91864829                  -6164700.587979119                  70416000                     
-66117277.29788962                  -14270866.54452129                  -6205884.992139522                  70416000                     
-67525172.51656371                  -14372738.66639125                  -6250113.44282987                   70416000                     
-68955182.10732225                  -14482175.39666878                  -6297617.340671781                  70416000                     
