JupiterExpress.SunICRF.X   JupiterExpress.SunICRF.Y   JupiterExpress.SunICRF.Z   JupiterExpress.ElapsedDays   
222676742.3721223          -676830622.6840608         -293384353.6070385         780.7039289501408            
223373548.8398087          -676902483.830881          -293415526.4664204         781.7039289501408            
224069872.088497           -676972880.449538          -293446065.6132062         782.7039289501408            
224765711.2242434          -677041814.0622536         -293475971.347018          783.7039289501408            
225461065.3223017          -677109286.3912512         -293505243.5157967         784.7039289501408            
226155933.3304642          -677175298.9763451         -293533882.4728953         785.7039289501408            
226850314.1633659          -677239853.1121017         -293561889.1506881         786.7039289501408            
227544206.8398123          -677302950.0976399         -293589264.3782851         787.7039289501408            
228237610.5064972          -677364591.3466285         -293616008.6081975         788.7039289501408            
228930524.2693304          -677424778.2873138         -293642122.2770601         789.7039289501408            
229622946.9939565          -677483512.3160489         -293667606.0693369         790.7039289501408            
230314877.5490521          -677540794.8078586         -293692460.7049533         791.7039289501408            
231006315.0229767          -677596627.1526399         -293716686.685415          792.7039289501408            
231697258.5699346          -677651010.7441217         -293740284.4381478         793.7039289501408            
232387707.3280976          -677703946.8779136         -293763254.6157744         794.7039289501408            
233077660.29437            -677755436.8035002         -293785598.0757535         795.7039289501408            
233767116.4359189          -677805481.837016          -293807315.5331361         796.7039289501408            
234456074.752323           -677854083.4104913         -293828407.3977629         797.7039289501408            
235144534.2944257          -677901242.9590535         -293848874.0190743         798.7039289501408            
235832494.1135588          -677946961.8104289         -293868715.981242          799.7039289501408            
236519953.1497505          -677991241.2488997         -293887934.0456333         800.7039289501408            
237206910.4983004          -678034082.5386829         -293906528.8830512         801.7039289501408            
237893365.2324117          -678075487.0206561         -293924500.9924185         802.7039289501408            
238579316.3189338          -678115456.0682136         -293941850.8713081         803.7039289501408            
239264762.8274489          -678153990.9666976         -293958579.1251644         804.7039289501408            
239949703.7438128          -678191093.0555594         -293974686.290415          805.7039289501408            
240634138.161654           -678226763.743252          -293990172.6443681         806.7039289501408            
241318065.2201667          -678261004.4373139         -294005038.4163815         807.7039289501408            
242001483.9298259          -678293816.3816862         -294019284.3061466         808.7039289501408            
242684393.3287597          -678325200.5587314         -294032911.582176          809.7039289501408            
243366792.3811814          -678355157.9979012         -294045921.4535112         810.7039289501408            
244048680.1442079          -678383690.0141748         -294058314.3820899         811.7039289501408            
244730055.7093981          -678410798.1797358         -294070090.1957239         812.7039289501408            
245410918.0645221          -678436484.0514629         -294081248.8317766         813.7039289501408            
246091266.2412494          -678460748.9054431         -294091790.8272755         814.7039289501408            
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
