Spacecraft: JupiterExpress_Finite

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
18 Apr 2032 04:10:52.519    18 Apr 2032 04:10:56.144      3.6255008541    Jupiter         Penumbra    355           4494.1834688
18 Apr 2032 04:10:56.144    18 Apr 2032 05:25:42.175      4486.0308652    Jupiter         Umbra       355           4494.1834688
18 Apr 2032 05:25:42.175    18 Apr 2032 05:25:46.702      4.5271027833    Jupiter         Penumbra    355           4494.1834688
18 Apr 2032 07:46:21.406    18 Apr 2032 09:01:06.291      4484.8855875    Jupiter         Umbra       356           4484.8855875
18 Apr 2032 11:21:42.440    18 Apr 2032 11:21:46.069      3.6284623900    Jupiter         Penumbra    357           4487.7889507
18 Apr 2032 11:21:46.069    18 Apr 2032 12:36:30.229      4484.1604883    Jupiter         Umbra       357           4487.7889507
18 Apr 2032 14:57:10.278    18 Apr 2032 16:11:54.051      4483.7731237    Jupiter         Umbra       358           4488.3026141
18 Apr 2032 16:11:54.051    18 Apr 2032 16:11:58.581      4.5294903684    Jupiter         Penumbra    358           4488.3026141
18 Apr 2032 18:32:34.303    18 Apr 2032 19:47:17.851      4483.5474127    Jupiter         Umbra       359           4483.5474127
18 Apr 2032 22:07:54.821    18 Apr 2032 22:07:58.452      3.6301352084    Jupiter         Penumbra    360           4491.4302984
18 Apr 2032 22:07:58.452    18 Apr 2032 23:22:41.722      4483.2700844    Jupiter         Umbra       360           4491.4302984
18 Apr 2032 23:22:41.722    18 Apr 2032 23:22:46.252      4.5300787780    Jupiter         Penumbra    360           4491.4302984
19 Apr 2032 01:43:22.967    19 Apr 2032 02:58:05.728      4482.7608769    Jupiter         Umbra       361           4482.7608769
19 Apr 2032 05:18:44.318    19 Apr 2032 05:18:47.948      3.6297881976    Jupiter         Penumbra    362           4485.5630261
19 Apr 2032 05:18:47.948    19 Apr 2032 06:33:29.881      4481.9332379    Jupiter         Umbra       362           4485.5630261
19 Apr 2032 08:54:13.311    19 Apr 2032 10:08:54.136      4480.8245944    Jupiter         Umbra       363           4485.3562064
19 Apr 2032 10:08:54.136    19 Apr 2032 10:08:58.668      4.5316120377    Jupiter         Penumbra    363           4485.3562064
19 Apr 2032 12:29:38.814    19 Apr 2032 13:44:18.400      4479.5866862    Jupiter         Umbra       364           4479.5866862
19 Apr 2032 16:05:04.120    19 Apr 2032 17:19:42.561      4478.4417926    Jupiter         Umbra       365           4482.9763461
19 Apr 2032 17:19:42.561    19 Apr 2032 17:19:47.096      4.5345534571    Jupiter         Penumbra    365           4482.9763461
19 Apr 2032 19:40:28.894    19 Apr 2032 20:55:06.516      4477.6218797    Jupiter         Umbra       366           4477.6218797
19 Apr 2032 23:15:52.888    20 Apr 2032 00:30:30.197      4477.3096278    Jupiter         Umbra       367           4477.3096278
20 Apr 2032 02:51:12.355    20 Apr 2032 02:51:16.003      3.6480867304    Jupiter         Penumbra    368           4485.7803712
20 Apr 2032 02:51:16.003    20 Apr 2032 04:05:53.595      4477.5923234    Jupiter         Umbra       368           4485.7803712
20 Apr 2032 04:05:53.595    20 Apr 2032 04:05:58.135      4.5399610419    Jupiter         Penumbra    368           4485.7803712
20 Apr 2032 06:26:34.674    20 Apr 2032 06:26:38.326      3.6516637076    Jupiter         Penumbra    369           4482.0875326
20 Apr 2032 06:26:38.326    20 Apr 2032 07:41:16.761      4478.4358689    Jupiter         Umbra       369           4482.0875326
20 Apr 2032 10:02:00.115    20 Apr 2032 11:16:39.799      4479.6846306    Jupiter         Umbra       370           4479.6846306
20 Apr 2032 13:37:21.746    20 Apr 2032 14:52:02.839      4481.0925031    Jupiter         Umbra       371           4485.6342136
20 Apr 2032 14:52:02.839    20 Apr 2032 14:52:07.381      4.5417105546    Jupiter         Penumbra    371           4485.6342136
20 Apr 2032 17:12:43.622    20 Apr 2032 18:27:26.003      4482.3808705    Jupiter         Umbra       372           4482.3808705
20 Apr 2032 20:48:02.411    20 Apr 2032 20:48:06.064      3.6527324002    Jupiter         Penumbra    373           4486.9648586
20 Apr 2032 20:48:06.064    20 Apr 2032 22:02:49.376      4483.3121262    Jupiter         Umbra       373           4486.9648586
21 Apr 2032 00:23:29.228    21 Apr 2032 01:38:12.983      4483.7550087    Jupiter         Umbra       374           4488.2952238
21 Apr 2032 01:38:12.983    21 Apr 2032 01:38:17.523      4.5402150135    Jupiter         Penumbra    374           4488.2952238
21 Apr 2032 03:58:53.068    21 Apr 2032 05:13:36.786      4483.7175970    Jupiter         Umbra       375           4483.7175970
21 Apr 2032 07:34:13.711    21 Apr 2032 07:34:17.360      3.6483897362    Jupiter         Penumbra    376           4491.5254887
21 Apr 2032 07:34:17.360    21 Apr 2032 08:49:00.697      4483.3370041    Jupiter         Umbra       376           4491.5254887
21 Apr 2032 08:49:00.697    21 Apr 2032 08:49:05.237      4.5400949428    Jupiter         Penumbra    376           4491.5254887
21 Apr 2032 11:09:41.775    21 Apr 2032 12:24:24.607      4482.8325252    Jupiter         Umbra       377           4487.3731136
21 Apr 2032 12:24:24.607    21 Apr 2032 12:24:29.148      4.5405884273    Jupiter         Penumbra    377           4487.3731136
21 Apr 2032 14:45:02.323    21 Apr 2032 14:45:05.973      3.6496206187    Jupiter         Penumbra    378           4486.0904171
21 Apr 2032 14:45:05.973    21 Apr 2032 15:59:48.414      4482.4407965    Jupiter         Umbra       378           4486.0904171
21 Apr 2032 18:20:29.696    21 Apr 2032 19:35:12.049      4482.3524188    Jupiter         Umbra       379           4486.8945178
21 Apr 2032 19:35:12.049    21 Apr 2032 19:35:16.591      4.5420990558    Jupiter         Penumbra    379           4486.8945178
21 Apr 2032 21:55:52.834    21 Apr 2032 23:10:35.497      4482.6631808    Jupiter         Umbra       380           4482.6631808
22 Apr 2032 01:31:11.802    22 Apr 2032 01:31:15.455      3.6536917090    Jupiter         Penumbra    381           4487.0019258
22 Apr 2032 01:31:15.455    22 Apr 2032 02:45:58.803      4483.3482341    Jupiter         Umbra       381           4487.0019258
22 Apr 2032 05:06:34.135    22 Apr 2032 05:06:37.789      3.6536489613    Jupiter         Penumbra    382           4492.4634407
22 Apr 2032 05:06:37.789    22 Apr 2032 06:21:22.056      4484.2669961    Jupiter         Umbra       382           4492.4634407
22 Apr 2032 06:21:22.056    22 Apr 2032 06:21:26.599      4.5427955920    Jupiter         Penumbra    382           4492.4634407
22 Apr 2032 08:42:00.167    22 Apr 2032 09:56:45.366      4485.1982983    Jupiter         Umbra       383           4485.1982983
22 Apr 2032 12:17:22.929    22 Apr 2032 13:32:08.831      4485.9027698    Jupiter         Umbra       384           4485.9027698
22 Apr 2032 15:52:42.669    22 Apr 2032 15:52:46.317      3.6475121509    Jupiter         Penumbra    385           4494.3834338
22 Apr 2032 15:52:46.317    22 Apr 2032 17:07:32.512      4486.1952873    Jupiter         Umbra       385           4494.3834338
22 Apr 2032 17:07:32.512    22 Apr 2032 17:07:37.053      4.5406343183    Jupiter         Penumbra    385           4494.3834338
22 Apr 2032 19:28:10.406    22 Apr 2032 20:42:56.408      4486.0026108    Jupiter         Umbra       386           4486.0026108
22 Apr 2032 23:03:31.438    22 Apr 2032 23:03:35.081      3.6427627550    Jupiter         Penumbra    387           4493.5666207
22 Apr 2032 23:03:35.081    23 Apr 2032 00:18:20.465      4485.3841200    Jupiter         Umbra       387           4493.5666207
23 Apr 2032 00:18:20.465    23 Apr 2032 00:18:25.005      4.5397378737    Jupiter         Penumbra    387           4493.5666207
23 Apr 2032 02:39:00.076    23 Apr 2032 03:53:44.586      4484.5105279    Jupiter         Umbra       388           4489.0503997
23 Apr 2032 03:53:44.586    23 Apr 2032 03:53:49.126      4.5398717746    Jupiter         Penumbra    388           4489.0503997
23 Apr 2032 06:14:21.411    23 Apr 2032 06:14:25.053      3.6416745745    Jupiter         Penumbra    389           4487.2528907
23 Apr 2032 06:14:25.053    23 Apr 2032 07:29:08.664      4483.6112161    Jupiter         Umbra       389           4487.2528907
23 Apr 2032 09:49:49.697    23 Apr 2032 11:04:32.606      4482.9089009    Jupiter         Umbra       390           4487.4499199
23 Apr 2032 11:04:32.606    23 Apr 2032 11:04:37.147      4.5410190476    Jupiter         Penumbra    390           4487.4499199
23 Apr 2032 13:25:13.805    23 Apr 2032 14:39:56.365      4482.5596999    Jupiter         Umbra       391           4482.5596999
23 Apr 2032 17:00:33.693    23 Apr 2032 17:00:37.337      3.6444380879    Jupiter         Penumbra    392           4486.2554579
23 Apr 2032 17:00:37.337    23 Apr 2032 18:15:19.948      4482.6110198    Jupiter         Umbra       392           4486.2554579
23 Apr 2032 20:36:00.441    23 Apr 2032 21:50:43.426      4482.9842839    Jupiter         Umbra       393           4487.5263057
23 Apr 2032 21:50:43.426    23 Apr 2032 21:50:47.968      4.5420217328    Jupiter         Penumbra    393           4487.5263057
24 Apr 2032 00:11:23.420    24 Apr 2032 01:26:06.907      4483.4871007    Jupiter         Umbra       394           4483.4871007
24 Apr 2032 03:46:43.017    24 Apr 2032 03:46:46.658      3.6410270724    Jupiter         Penumbra    395           4492.0409161
24 Apr 2032 03:46:46.658    24 Apr 2032 05:01:30.517      4483.8591472    Jupiter         Umbra       395           4492.0409161
24 Apr 2032 05:01:30.517    24 Apr 2032 05:01:35.058      4.5407418162    Jupiter         Penumbra    395           4492.0409161
24 Apr 2032 07:22:10.521    24 Apr 2032 08:36:54.362      4483.8416514    Jupiter         Umbra       396           4488.3814157
24 Apr 2032 08:36:54.362    24 Apr 2032 08:36:58.902      4.5397642767    Jupiter         Penumbra    396           4488.3814157
24 Apr 2032 10:57:31.611    24 Apr 2032 10:57:35.246      3.6343332846    Jupiter         Penumbra    397           4486.8867880
24 Apr 2032 10:57:35.246    24 Apr 2032 12:12:18.498      4483.2524548    Jupiter         Umbra       397           4486.8867880
24 Apr 2032 14:33:00.877    24 Apr 2032 15:47:42.917      4482.0399607    Jupiter         Umbra       398           4486.5783288
24 Apr 2032 15:47:42.917    24 Apr 2032 15:47:47.455      4.5383680612    Jupiter         Penumbra    398           4486.5783288
24 Apr 2032 18:08:23.626    24 Apr 2032 18:08:27.255      3.6293676356    Jupiter         Penumbra    399           4483.9249384
24 Apr 2032 18:08:27.255    24 Apr 2032 19:23:07.551      4480.2955708    Jupiter         Umbra       399           4483.9249384
24 Apr 2032 21:43:54.065    24 Apr 2032 22:58:32.289      4478.2231469    Jupiter         Umbra       400           4482.7621863
24 Apr 2032 22:58:32.289    24 Apr 2032 22:58:36.828      4.5390394516    Jupiter         Penumbra    400           4482.7621863
25 Apr 2032 01:19:20.925    25 Apr 2032 02:33:57.005      4476.0804822    Jupiter         Umbra       401           4476.0804822
25 Apr 2032 04:54:43.846    25 Apr 2032 04:54:47.478      3.6325957160    Jupiter         Penumbra    402           2361.0974804
25 Apr 2032 04:54:47.478    25 Apr 2032 05:34:04.943      2357.4648847    Jupiter         Umbra       402           2361.0974804

Number of individual events : 740
Number of total events      : 402
Maximum duration (s)        :   4497.4741483
Maximum duration at the 348th eclipse.


